html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),label
0,11,0,0,67,1,1,1,151,1,47,4,0,15,0,0,benign
0,14,0,0,116,1,1,2,95,1,35,9,0,20,0,0,benign
2,6,0,0,461,1,1,7,252,0,131,20,0,59,0,0,benign
0,11,0,0,81,1,1,1,281,1,200,4,0,22,0,0,benign
1,11,0,0,27,1,1,0,60,0,8,0,0,1,0,0,benign
0,7,0,0,81,1,1,0,45,0,10,0,0,2,0,0,benign
0,27,0,0,82,1,1,1,12,0,35,1,0,1,0,0,benign
1,11,0,0,342,1,1,1,106,0,14,8,0,5,0,0,benign
0,6,0,0,54,1,1,1,228,0,114,7,0,5,0,0,benign
0,15,0,1,202,1,1,0,81,0,85,0,0,4,0,0,benign
3,28,0,0,80,1,1,1,34,0,14,2,0,20,0,0,benign
0,28,0,0,76,1,1,0,108,0,25,0,0,1,0,0,benign
0,8,0,0,43,1,1,1,460,0,271,4,0,3,0,0,benign
0,34,0,0,141,1,1,0,160,0,46,0,0,11,0,0,benign
0,14,0,0,77,1,1,2,75,0,94,4,0,8,0,0,benign
0,22,0,0,157,1,1,1,156,0,51,1,0,9,0,0,benign
0,54,0,0,89,1,1,5,40,0,43,18,0,1,0,0,benign
0,37,0,0,451,1,1,3,66,0,98,1,0,20,1,0,benign
0,27,0,0,47,1,1,0,25,0,6,0,0,1,0,0,benign
0,19,0,0,101,1,1,1,40,0,14,1,0,12,0,0,benign
0,24,0,0,13,1,1,1,58,0,6,9,0,6,0,0,benign
0,6,0,0,64,1,1,1,327,1,219,7,0,10,0,0,benign
0,1,0,0,3,1,1,1,3,0,0,3,0,3,0,0,benign
0,29,0,0,674,1,1,4,212,0,109,11,0,121,0,0,benign
0,24,0,0,65,1,1,1,91,1,95,16,0,6,0,0,benign
0,7,0,0,178,1,1,1,296,0,505,3,0,32,0,0,benign
0,7,0,0,69,1,1,2,94,0,42,132,0,4,0,0,benign
0,16,0,0,32,1,1,2,52,0,1,16,0,13,0,0,benign
0,3,0,0,9,1,1,1,1,0,0,4,0,0,0,0,benign
0,2,0,0,9,1,1,1,2,0,2,5,0,0,0,0,benign
1,25,0,0,410,1,1,1,181,0,182,15,0,16,0,0,benign
0,5,0,0,286,1,1,4,138,0,26,19,0,6,0,0,benign
1,6,0,0,19,1,1,0,3,0,23,4,0,6,0,0,benign
0,27,0,0,139,1,1,2,101,0,32,4,0,9,0,0,benign
0,53,0,0,137,1,1,0,118,0,33,0,0,10,0,0,benign
0,1,0,0,3,1,1,1,3,0,0,3,0,3,0,0,benign
0,10,0,0,54,1,1,0,60,0,12,0,0,0,0,0,benign
0,4,0,0,258,1,1,7,69,0,114,59,0,25,0,0,benign
0,30,0,0,495,1,1,1,159,0,137,1,0,3,0,0,benign
0,4,0,0,5,1,1,0,38,0,3,0,0,5,0,0,benign
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
0,0,0,0,6,1,1,2,5,0,1,19,0,2,0,0,benign
0,9,0,0,7,1,1,1,6,0,1,2,0,1,0,0,benign
0,13,0,0,140,1,1,1,103,0,35,3,0,0,0,0,benign
0,5,0,0,7,1,1,0,438,0,204,0,0,0,0,0,benign
0,3,0,0,24,1,1,0,11,0,3,0,0,7,0,0,benign
0,16,0,0,267,1,1,1,48,0,6,1,0,8,0,0,benign
0,4,0,0,11,1,1,1,0,0,0,4,0,0,0,0,benign
0,38,0,0,68,1,1,1,76,0,17,2,0,14,0,0,benign
0,2,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,28,0,0,73,1,1,2,102,0,6,11,0,24,0,0,benign
0,23,0,0,104,1,1,2,174,1,73,5,0,28,0,0,benign
3,18,0,0,148,1,1,2,152,0,106,15,0,11,0,0,benign
1,16,0,0,705,1,1,1,117,0,265,5,0,8,0,0,benign
1,37,0,0,243,1,1,2,109,0,112,87,0,8,0,0,benign
1,10,0,0,30,1,1,2,79,0,47,2,0,19,0,0,benign
0,17,0,0,361,1,1,2,288,0,98,14,0,13,0,0,benign
0,38,0,0,474,1,1,0,154,0,212,0,0,16,0,0,benign
1,15,0,0,89,1,1,0,64,0,16,0,0,11,0,0,benign
0,6,0,0,9,1,1,2,30,3,2,9,0,5,0,0,benign
0,6,0,0,77,1,1,1,334,0,252,7,0,11,0,0,benign
0,31,0,0,115,1,1,0,94,0,31,0,0,6,0,0,benign
0,12,0,0,37,1,1,2,41,1,29,9,0,5,0,0,benign
0,9,0,0,13,1,1,1,63,0,2,1,0,0,0,0,benign
1,43,0,0,98,1,1,0,14,0,1,1,0,0,0,0,benign
0,9,0,0,7,1,1,1,6,0,1,2,0,1,0,0,benign
0,1,0,0,16,1,1,0,46,0,62,0,0,11,0,0,benign
1,32,0,6,599,1,1,3,322,2,124,30,0,111,0,0,benign
1,132,0,0,154,1,1,1,198,0,12,2,0,5,0,0,benign
2,32,0,0,265,1,1,2,159,1,66,27,0,42,0,0,benign
0,26,0,0,483,1,1,1,209,0,293,15,0,101,0,0,benign
3,87,0,0,1229,1,1,1,403,0,369,2,0,28,0,0,benign
0,4,0,0,31,1,1,1,46,0,41,1,0,1,0,0,benign
0,12,0,0,410,1,1,3,564,0,56,14,0,180,0,0,benign
0,50,0,0,220,1,1,1,87,0,61,4,0,28,0,0,benign
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,9,0,0,109,1,1,4,116,0,37,10,0,33,0,0,benign
0,26,0,0,59,1,1,1,39,0,3,2,0,2,0,0,benign
0,6,0,0,59,1,1,1,450,0,262,7,0,7,0,0,benign
1,17,0,0,39,1,1,2,47,0,8,4,0,0,0,0,benign
0,1,0,0,2,1,1,0,3,0,0,0,0,1,0,0,benign
0,12,0,0,749,1,1,4,487,0,820,18,0,108,1,0,benign
0,4,0,0,50,1,1,1,261,0,344,7,0,5,0,1,benign
0,4,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,11,0,0,53,1,1,1,64,1,20,4,0,5,0,0,benign
0,5,0,0,82,1,1,1,44,0,0,3,0,20,0,0,benign
0,29,0,0,311,1,1,2,98,2,263,6,0,4,0,0,benign
1,40,0,0,208,1,1,2,116,0,37,3,0,27,0,0,benign
0,5,0,0,1,1,1,0,12,0,12,0,0,1,0,0,benign
0,2,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,27,0,0,301,1,1,7,277,0,329,40,0,9,0,0,benign
1,18,0,0,158,1,1,5,71,0,48,6,0,14,0,0,benign
0,20,0,0,26,1,1,2,58,1,9,10,0,1,0,0,benign
0,8,0,0,221,1,1,0,87,0,114,1,0,0,0,1,benign
0,33,0,0,61,1,1,3,92,1,10,14,0,2,0,0,benign
1,29,0,0,241,1,1,2,261,29,124,11,0,51,0,0,benign
0,15,0,0,4,1,1,0,0,0,0,0,0,0,0,0,benign
0,32,0,0,349,1,1,1,157,0,81,4,0,31,0,0,benign
1,21,0,0,162,1,1,7,91,0,103,13,0,37,0,0,benign
1,92,0,0,59,1,1,2,115,0,32,12,0,19,0,0,benign
1,21,0,0,47,1,1,0,73,0,2,0,0,1,0,0,benign
0,2,0,0,9,1,1,0,1,0,0,0,0,1,0,0,benign
0,11,0,0,20,1,1,2,69,0,27,7,0,61,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1,3,0,0,28,1,1,0,56,0,8,4,0,2,0,0,benign
0,6,0,0,9,1,1,1,42,0,0,1,0,0,0,0,benign
0,18,0,0,303,1,1,1,550,0,64,2,0,50,0,0,benign
0,5,0,0,16,1,1,0,40,0,59,0,0,2,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,4,0,0,91,1,1,0,344,0,124,0,0,1,0,0,benign
0,18,0,0,52,1,1,0,76,0,44,1,0,2,0,0,benign
1,13,0,0,109,1,1,3,78,0,32,10,0,38,0,0,benign
2,36,0,0,59,1,1,1,64,0,49,1,0,2,0,0,benign
0,6,0,0,61,1,1,1,532,1,380,7,0,10,0,0,benign
3,25,0,0,287,1,1,3,130,0,70,7,0,9,2,0,benign
3,28,0,0,49,1,1,2,62,0,26,6,0,18,0,0,benign
1,15,0,0,344,1,1,0,1079,62,1005,1,0,5,0,0,benign
0,12,0,0,187,1,1,2,228,0,188,2,0,8,0,0,benign
2,35,0,0,155,1,1,1,114,0,12,4,0,10,0,0,benign
0,21,0,0,118,1,1,1,109,0,3,4,0,52,0,0,benign
0,8,0,0,58,1,1,1,466,0,300,4,0,14,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,16,0,0,48,1,1,2,49,0,10,32,0,1,0,0,benign
0,5,0,0,13,1,1,1,79,0,2,7,0,9,0,0,benign
0,8,0,0,16,1,1,2,107,0,10,2,0,4,0,0,benign
0,17,0,0,66,1,1,2,51,0,21,7,0,36,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,21,0,0,69,1,1,1,36,1,24,8,0,14,0,0,benign
0,11,0,0,67,1,1,1,494,6,327,4,0,7,0,0,benign
0,12,0,0,52,1,1,2,78,1,60,9,0,15,0,0,benign
2,15,0,0,65,1,1,2,143,0,14,7,0,18,0,0,benign
1,21,0,0,173,1,1,0,17,0,11,1,0,32,1,0,benign
0,9,0,0,7,1,1,1,6,0,1,2,0,1,0,0,benign
1,55,0,0,152,1,1,4,210,0,220,6,0,12,0,0,benign
1,21,0,0,104,1,1,2,88,0,33,2,0,5,0,0,benign
0,6,0,0,85,1,1,1,534,0,359,7,0,11,0,0,benign
0,12,0,0,151,1,1,1,254,0,66,10,0,0,0,0,benign
0,11,0,0,41,1,1,1,72,17,13,4,0,5,0,0,benign
0,112,0,0,529,1,1,1,237,0,221,11,0,24,0,0,benign
0,6,0,0,135,1,1,1,2515,1,1758,7,0,17,0,0,benign
0,17,0,0,154,1,1,2,290,0,9,5,0,121,0,0,benign
0,5,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,17,0,0,80,1,1,0,98,0,24,3,0,9,0,0,benign
0,5,0,0,36,1,1,0,23,0,61,0,0,3,0,0,benign
0,20,0,0,45,1,1,2,10,0,13,7,0,5,0,0,benign
0,46,0,0,102,1,1,4,141,0,23,15,0,13,0,0,benign
0,17,0,0,357,1,1,2,294,0,98,14,0,15,0,0,benign
1,28,0,0,82,1,1,2,181,0,373,6,0,30,0,0,benign
0,4,0,0,37,1,1,1,69,0,41,6,0,13,0,0,benign
0,5,0,0,8,1,1,1,1,0,1,2,0,1,0,0,benign
0,2,0,0,9,1,1,0,1,0,0,0,0,1,0,0,benign
0,33,0,0,80,1,1,4,55,4,40,11,0,3,0,0,benign
0,14,0,0,21,1,1,0,7,0,1,0,0,4,0,0,benign
1,13,0,0,30,1,1,0,79,0,72,0,0,2,0,0,benign
1,22,0,0,782,1,1,1,149,0,29,2,0,58,0,0,benign
1,29,0,0,771,1,1,1,146,0,217,2,0,19,0,0,benign
0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,benign
0,47,0,0,41,1,1,0,59,0,15,0,0,30,0,0,benign
4,12,0,0,12,1,1,1,6,0,0,1,0,2,0,0,benign
0,17,0,0,496,1,1,4,169,0,261,21,0,34,0,0,benign
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1,25,0,0,67,1,1,1,38,0,21,2,0,3,0,0,benign
0,10,0,0,74,1,1,2,67,1,78,4,0,7,0,0,benign
0,4,0,0,114,1,1,1,985,2,1470,7,0,7,0,1,benign
0,31,0,0,410,1,1,2,722,0,27,16,0,9,0,0,benign
0,6,0,0,88,1,1,1,365,0,107,7,0,9,0,0,benign
0,45,0,0,337,1,1,3,222,0,99,38,0,89,0,0,benign
0,10,0,0,10,1,1,1,399,0,0,4,0,1,0,0,benign
0,16,0,0,59,1,1,2,73,0,53,5,0,9,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2,26,0,0,70,1,1,1,70,0,32,1,0,3,0,0,benign
4,45,0,0,2400,1,1,6,1210,0,209,90,0,13,1,0,benign
0,27,0,0,140,1,1,1,420,0,168,16,0,26,0,0,benign
0,16,0,0,78,1,1,1,128,0,64,2,0,30,0,0,benign
1,25,0,0,2806,1,1,3,709,12,1097,6,0,14,0,0,benign
1,9,0,0,13,1,1,0,5,0,42,0,0,3,0,0,benign
0,24,0,0,76,1,1,1,165,1,153,16,0,8,0,0,benign
0,7,0,0,37,1,1,1,79,0,7,2,0,7,0,0,benign
1,16,0,0,225,1,1,0,222,0,107,0,0,23,0,0,benign
0,16,0,0,45,1,1,1,47,0,10,18,0,1,0,0,benign
0,22,0,0,46,1,1,0,99,0,26,0,0,6,0,0,benign
0,1,0,0,3,1,1,1,3,0,0,3,0,3,0,0,benign
0,16,0,0,99,1,1,2,157,4,24,8,0,26,0,0,benign
0,9,0,0,7,1,1,1,6,0,1,2,0,1,0,0,benign
2,22,0,0,565,1,1,3,285,0,102,3,0,14,0,0,benign
0,25,0,0,207,1,1,1,230,0,47,4,0,25,0,0,benign
0,10,0,0,38,1,1,0,94,0,16,0,0,28,0,0,benign
0,65,0,0,290,1,1,1,201,0,220,5,0,25,0,0,benign
0,5,0,0,25,1,1,1,58,0,1,2,0,1,0,0,benign
0,8,0,0,101,1,1,0,78,0,61,1,0,0,0,0,benign
0,6,0,0,80,1,1,1,695,0,554,7,0,11,0,0,benign
0,20,0,0,115,1,1,0,257,0,67,2,0,7,0,0,benign
0,0,0,0,122,1,1,0,244,0,5602,0,0,42,0,0,benign
1,34,0,0,141,1,1,3,170,1,44,30,0,24,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2,24,0,0,168,1,1,2,129,0,14,6,0,21,0,0,benign
0,15,0,0,101,1,1,0,116,0,19,0,0,28,0,0,benign
1,18,0,0,24,1,1,1,30,0,2,5,0,13,0,0,benign
0,16,0,0,49,1,1,0,41,0,5,0,0,19,0,0,benign
2,58,0,0,1049,1,1,2,138,0,520,11,0,61,0,0,benign
0,5,0,0,25,1,1,2,44,1,216,6,0,5,0,0,benign
1,19,0,0,168,1,1,1,73,0,38,4,0,5,0,0,benign
0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1,24,0,0,142,1,1,3,73,0,29,6,0,18,0,0,benign
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,benign
0,13,0,0,65,1,1,2,72,3,2,3,0,4,0,0,benign
0,9,0,0,53,1,1,2,27,0,22,4,0,14,0,0,benign
2,15,0,0,202,1,1,1,258,0,36,4,0,21,0,0,benign
0,41,0,0,19,1,1,2,27,0,8,5,0,1,0,0,benign
0,10,0,0,7,1,1,0,7,0,2,0,0,0,0,0,benign
1,8,0,0,99,1,1,0,81,0,18,0,0,4,0,0,benign
0,3,0,0,35,1,1,0,11,0,9,0,0,13,0,0,benign
0,10,0,0,43,1,1,2,77,0,37,8,0,2,0,0,benign
2,10,0,0,30,1,1,0,23,0,13,0,0,10,0,0,benign
0,34,0,0,152,1,1,0,217,0,200,0,0,53,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1,26,0,0,278,1,1,0,181,2,44,0,0,65,0,0,benign
0,13,0,0,26,1,1,1,21,0,0,1,0,11,0,0,benign
0,10,0,0,99,1,1,1,72,0,44,4,0,3,0,0,benign
0,9,0,0,559,1,1,3,460,50,1,5,0,26,0,0,benign
0,18,0,0,290,1,1,0,118,0,8,1,0,86,1,0,benign
0,6,0,0,156,1,1,0,113,0,135,0,0,25,0,0,benign
0,40,0,0,906,1,1,3,396,0,250,12,0,69,0,0,benign
1,16,0,0,413,1,1,0,1621,1,1239,1,0,25,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,7,0,0,5,1,1,1,12,0,0,5,0,2,0,0,benign
0,1,0,0,3,1,1,1,3,0,0,3,0,3,0,0,benign
1,20,0,0,276,1,1,0,227,0,282,0,0,66,0,0,benign
0,30,0,0,115,1,1,1,115,0,52,9,0,13,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1,56,0,0,271,1,1,6,352,0,192,116,0,39,0,0,benign
0,6,0,0,80,1,1,1,411,0,152,7,0,7,0,0,benign
0,17,0,0,116,1,1,2,71,0,23,4,0,3,0,0,benign
0,19,0,0,87,1,1,2,46,0,47,2,0,13,0,0,benign
0,40,0,0,399,1,1,1,261,0,257,2,0,36,0,0,benign
0,135,0,0,722,1,1,1,322,0,251,11,0,52,0,0,benign
1,40,0,0,221,1,1,1,353,7,658,1,0,9,0,0,benign
0,11,0,0,77,1,1,1,122,1,46,4,0,5,0,0,benign
1,15,0,0,565,1,1,2,184,0,123,5,0,8,0,0,benign
0,4,0,0,11,1,1,1,0,0,0,4,0,0,0,0,benign
0,20,0,0,28,1,1,1,181,0,2,5,0,4,0,0,benign
1,46,0,0,105,1,1,2,76,0,19,6,0,17,0,0,benign
0,33,0,0,221,1,1,5,96,1,82,16,0,52,0,0,benign
0,6,0,0,265,1,1,1,1016,4,792,7,0,45,0,1,benign
1,38,0,0,152,1,1,2,113,0,79,2,0,6,0,0,benign
1,54,0,0,117,1,1,1,83,0,94,1,0,28,0,0,benign
1,32,0,0,59,1,1,2,54,0,39,4,0,6,0,0,benign
0,18,0,0,163,1,1,0,74,0,30,0,0,4,0,0,benign
0,11,0,0,81,1,1,1,98,1,28,4,0,5,0,0,benign
0,12,0,0,120,1,1,1,221,0,45,10,0,0,0,0,benign
1,15,0,0,92,1,1,0,56,0,1,0,0,21,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,27,0,0,150,1,1,1,216,0,74,19,0,46,0,0,benign
1,19,0,0,315,1,1,5,83,0,105,7,0,14,0,0,benign
0,31,0,0,528,1,1,5,201,0,38,34,0,55,0,0,benign
0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
0,12,0,0,593,1,1,1,39,0,43,1,0,44,0,0,benign
0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,12,0,0,98,1,1,2,63,0,59,9,0,3,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2,36,0,0,34,1,1,2,80,0,9,11,0,6,0,0,benign
0,27,0,0,82,1,1,1,12,0,35,1,0,1,0,0,benign
1,43,0,0,98,1,1,0,14,0,1,1,0,0,0,0,benign
0,4,0,0,11,1,1,1,0,0,0,4,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,16,0,0,145,1,1,2,140,0,34,4,0,13,0,0,benign
1,54,0,0,142,1,1,2,107,0,40,4,0,6,0,0,benign
2,25,0,0,73,1,1,2,105,0,64,8,0,0,0,0,benign
1,41,0,0,131,1,1,4,208,0,32,7,0,8,0,0,benign
0,15,0,0,85,1,1,3,260,0,232,4,0,28,0,0,benign
0,17,0,0,69,1,1,6,51,0,51,12,0,6,0,0,benign
0,20,0,0,76,1,1,0,10,0,46,1,0,0,0,0,benign
0,6,0,0,44,1,1,1,213,0,183,7,0,4,0,0,benign
0,6,0,0,37,1,1,0,65,0,8,1,0,5,0,0,benign
0,2,0,0,9,1,1,0,1,0,0,0,0,1,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1,44,0,0,99,1,1,0,14,0,3,1,0,0,0,0,benign
1,27,0,0,46,1,1,2,77,0,11,10,0,32,0,0,benign
1,21,0,0,166,1,1,3,99,0,64,5,0,6,0,0,benign
0,16,0,0,45,1,1,1,47,0,10,18,0,1,0,0,benign
1,15,0,0,822,1,1,1,115,0,80,2,0,4,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,25,0,0,55,1,1,3,114,0,7,21,0,24,0,0,benign
1,18,0,0,158,1,1,5,71,0,48,6,0,14,0,0,benign
1,30,0,0,100,1,1,2,71,1,22,2,0,4,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,6,0,0,75,1,1,1,569,0,422,7,0,4,0,0,benign
0,11,0,0,128,1,1,1,600,1,329,4,0,35,0,0,benign
0,19,0,0,22,1,1,3,20,0,12,5,0,2,0,0,benign
1,29,0,0,61,1,1,1,227,0,46,10,0,16,0,0,benign
0,20,0,0,105,1,1,3,130,1,32,9,0,42,0,0,benign
0,20,0,0,127,1,1,0,271,0,67,2,0,13,0,0,benign
1,27,0,0,117,1,1,1,94,0,2,7,0,17,0,0,benign
0,5,0,0,24,1,1,1,1,0,9,4,0,0,0,0,benign
0,17,0,0,30,1,1,0,12,0,10,0,0,0,0,0,benign
0,55,0,0,146,1,1,2,90,1,49,13,0,17,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2,42,0,0,275,1,1,2,829,0,31,2,0,3,0,0,benign
1,17,0,0,208,1,1,1,161,0,104,1,0,12,0,2,benign
0,7,0,0,145,1,1,1,114,0,232,3,0,69,0,0,benign
0,11,0,0,70,1,1,1,238,1,144,4,0,9,0,0,benign
0,11,0,0,25,1,1,2,33,0,12,11,0,1,0,0,benign
2,34,0,0,388,1,1,5,189,1,111,43,0,80,0,0,benign
0,12,0,0,459,1,1,1,1451,0,1605,10,0,5,0,0,benign
0,5,0,0,55,1,1,2,52,0,86,0,0,5,0,0,benign
0,5,0,0,2,1,1,0,1,0,0,0,0,0,0,0,benign
0,16,0,0,101,1,1,3,209,0,21,6,0,4,0,1,benign
0,1,0,0,3,1,1,1,3,0,0,3,0,3,0,0,benign
0,16,0,0,100,1,1,3,205,0,23,6,0,6,0,0,benign
1,47,0,0,290,1,1,1,365,0,204,1,0,74,0,0,benign
0,1,0,0,3,1,1,1,3,0,0,3,0,3,0,0,benign
0,108,0,0,323,1,1,1,262,0,622,2,0,34,0,0,benign
0,54,0,0,166,1,1,2,92,2,52,17,0,16,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1,48,0,0,103,1,1,2,95,0,25,4,0,3,0,0,benign
0,79,0,0,156,1,1,2,114,0,45,8,0,21,0,0,benign
0,20,0,0,57,1,1,2,20,0,11,7,0,4,0,0,benign
0,4,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,1,0,0,7,1,1,0,1,0,4,1,0,0,0,0,benign
1,44,0,0,297,1,1,1,493,0,956,3,0,116,0,0,benign
0,29,0,0,278,1,1,0,175,0,133,2,0,80,0,0,benign
0,20,0,0,131,1,1,0,234,0,23,1,0,86,0,0,benign
0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
0,39,0,0,155,1,1,2,135,0,44,8,0,8,0,0,benign
0,5,0,0,2,1,1,0,1,0,0,0,0,0,0,0,benign
1,7,0,0,206,1,1,2,233,0,82,2,0,29,0,0,benign
1,23,0,0,80,1,1,2,110,0,45,1,0,6,0,0,benign
1,29,0,0,165,1,1,3,130,0,175,6,0,43,0,0,benign
0,11,0,0,51,1,1,1,52,1,23,4,0,5,0,0,benign
0,32,0,0,876,1,1,1,279,0,59,24,0,120,0,0,benign
4,5,0,0,28,1,1,1,80,0,26,3,0,16,0,0,benign
0,41,0,0,77,1,1,2,107,1,33,12,0,6,0,0,benign
0,35,0,0,218,1,1,0,98,0,33,0,0,17,0,0,benign
0,10,0,0,9,1,1,7,35,0,0,58,0,16,0,0,benign
0,4,0,0,254,1,1,0,106,0,5,0,0,0,0,0,benign
0,5,0,0,24,1,1,1,1,0,9,4,0,0,0,0,benign
0,1,0,0,6,1,1,2,28,0,0,7,0,1,1,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,53,0,0,84,1,1,1,91,0,105,3,0,18,0,0,benign
0,9,0,0,93,1,1,0,193,0,11,1,0,12,0,0,benign
1,9,0,0,26,1,1,0,21,0,7,0,0,0,0,0,benign
1,23,0,0,224,1,1,2,55,0,24,5,0,24,0,0,benign
2,42,0,0,511,1,1,2,546,0,69,7,0,24,0,0,benign
1,17,0,0,221,1,1,1,162,0,100,1,0,12,0,2,benign
0,7,0,0,30,1,1,1,105,0,13,5,0,1,0,0,benign
0,15,0,0,273,1,1,2,141,1,169,10,0,18,0,0,benign
0,27,0,0,285,1,1,7,191,0,165,40,0,9,0,0,benign
0,5,0,0,24,1,1,1,1,0,9,4,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,12,0,0,668,1,1,4,466,0,759,21,0,90,0,0,benign
0,21,0,0,76,1,1,2,16,0,21,16,0,0,0,0,benign
0,13,0,0,35,1,1,2,54,2,4,2,0,2,0,0,benign
2,9,0,0,39,1,1,0,116,0,7,0,0,2,0,0,benign
1,16,0,0,58,1,1,0,24,0,36,0,0,6,0,0,benign
0,103,0,0,248,1,1,4,209,1,133,26,0,22,0,0,benign
0,24,0,0,200,1,1,2,85,0,62,3,0,10,0,0,benign
0,2,0,0,0,1,1,0,1073,0,0,0,0,21,0,0,benign
0,6,0,0,77,1,1,1,337,2,232,7,0,11,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,21,0,0,280,1,1,2,95,0,142,9,0,48,0,0,benign
0,0,0,0,2,1,1,0,6,0,0,0,0,0,0,0,benign
0,33,0,0,83,1,1,4,125,0,27,19,0,3,0,0,benign
0,20,0,0,232,1,1,1,809,0,562,7,0,68,0,0,benign
0,47,0,0,127,1,1,6,68,0,17,10,0,24,0,0,benign
0,9,0,0,7,1,1,1,6,0,1,2,0,1,0,0,benign
1,44,0,0,99,1,1,0,14,0,3,1,0,0,0,0,benign
0,11,0,0,9,1,1,0,24,0,0,0,0,1,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,19,0,0,32,1,1,1,26,0,5,2,0,10,0,0,benign
0,4,0,0,11,1,1,1,0,0,0,4,0,0,0,0,benign
0,27,0,0,82,1,1,1,12,0,35,1,0,1,0,0,benign
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,12,0,0,90,1,1,1,198,0,27,9,0,0,0,0,benign
0,6,0,0,65,1,1,1,372,0,262,7,0,6,0,0,benign
1,39,0,0,95,1,1,0,14,0,3,1,0,0,0,0,benign
3,35,0,0,60,1,1,1,129,0,66,1,0,11,0,0,benign
0,24,0,0,201,1,1,2,86,0,62,3,0,10,0,0,benign
25,15,0,0,126,1,1,1,198,1,1,1,0,3,6,0,benign
0,6,0,0,96,1,1,1,1190,0,576,7,0,11,0,0,benign
1,10,0,0,197,1,1,0,28,0,83,0,0,2,0,0,benign
1,44,0,0,99,1,1,0,14,0,3,1,0,0,0,0,benign
0,12,0,0,236,1,1,1,485,0,769,10,0,3,0,0,benign
0,23,0,0,38,1,1,1,9,0,6,2,0,2,0,0,benign
5,44,0,0,499,1,1,1,287,1,163,13,0,102,0,0,benign
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,benign
0,6,0,0,80,1,1,1,517,2,371,7,0,16,0,0,benign
0,4,0,0,85,1,1,1,230,0,102,2,0,1,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,4,0,0,11,1,1,1,0,0,0,4,0,0,0,0,benign
0,4,0,0,11,1,1,1,0,0,0,4,0,0,0,0,benign
0,6,0,0,91,1,1,1,940,3,431,7,0,14,0,0,benign
